44,72,71,49,98,-1,99,8,139,21,426,852.0,101,6
44,72,71,50,91,-1,92,6,145,25,348,1392.0,97,7
44,72,71,51,143,-1,145,25,163,35,348,1392.0,97,7
44,72,71,52,161,-1,163,35,155,31,348,1392.0,97,7
44,72,71,53,91,-1,92,6,145,25,332,1328.0,96,8
44,72,71,54,143,-1,145,25,163,35,332,1328.0,96,8
44,72,71,55,161,-1,163,35,152,29,332,1328.0,96,8
44,72,71,56,91,-1,92,6,145,25,211,633.0,95,9
44,72,71,57,143,-1,145,25,149,27,211,633.0,95,9
44,72,71,59,91,-1,92,6,145,25,79,158.0,94,10
44,72,71,60,39,-1,99,8,0,1,5930,5930.0,98,1
44,72,71,61,39,-1,92,6,0,1,3005,3005.0,91,3
44,72,71,62,39,-1,139,21,0,2,426,852.0,101,6
44,72,71,63,39,-1,145,25,0,2,79,158.0,94,10
45,76,75,79,77,77,-1,-1,-1,-1,.,.,-1,.
45,76,75,139,137,137,-1,-1,-1,-1,.,.,-1,.
45,76,75,160,158,158,-1,-1,-1,-1,.,.,-1,.
45,76,75,155,153,153,-1,-1,-1,-1,.,.,-1,.
45,76,75,149,147,147,-1,-1,-1,-1,.,.,-1,.
45,76,75,85,84,84,-1,-1,-1,-1,.,.,-1,.
45,76,75,152,150,150,-1,-1,-1,-1,.,.,-1,.
45,76,75,145,143,143,-1,-1,-1,-1,.,.,-1,.
45,76,75,163,161,161,-1,-1,-1,-1,.,.,-1,.
45,72,71,58,77,-1,79,3,139,21,460,1840.0,83,2
45,72,71,64,137,-1,139,21,160,33,460,1840.0,83,2
45,72,71,65,158,-1,160,33,155,31,460,1840.0,83,2
45,72,71,66,77,-1,79,3,139,21,330,660.0,80,3
45,72,71,67,77,-1,79,3,139,21,177,531.0,81,4
45,72,71,68,137,-1,139,21,149,27,177,531.0,81,4
45,72,71,70,77,-1,79,3,139,21,61,244.0,82,6
45,72,71,48,137,-1,139,21,160,33,61,244.0,82,6
45,72,71,49,158,-1,160,33,152,29,61,244.0,82,6
45,72,71,50,84,-1,85,4,145,25,19,57.0,88,7
45,72,71,51,143,-1,145,25,149,27,19,57.0,88,7
45,72,71,52,84,-1,85,4,145,25,18,36.0,87,8
45,72,71,53,84,-1,85,4,145,25,8,32.0,90,9
45,72,71,54,143,-1,145,25,163,35,8,32.0,90,9
45,72,71,55,161,-1,163,35,155,31,8,32.0,90,9
45,72,71,56,84,-1,85,4,145,25,3,12.0,89,10
45,72,71,57,143,-1,145,25,163,35,3,12.0,89,10
45,72,71,59,161,-1,163,35,152,29,3,12.0,89,10
45,72,71,60,39,-1,79,3,0,1,2861,2861.0,77,1
45,72,71,61,39,-1,139,21,0,2,330,660.0,80,3
45,72,71,62,39,-1,85,4,0,1,94,94.0,84,5
45,72,71,63,39,-1,145,25,0,2,18,36.0,87,8
46,76,75,120,119,119,-1,-1,-1,-1,.,.,-1,.
46,76,75,135,134,134,-1,-1,-1,-1,.,.,-1,.
46,76,75,127,126,126,-1,-1,-1,-1,.,.,-1,.
46,76,75,142,140,140,-1,-1,-1,-1,.,.,-1,.
46,76,75,149,147,147,-1,-1,-1,-1,.,.,-1,.
46,76,75,160,158,158,-1,-1,-1,-1,.,.,-1,.
46,76,75,155,153,153,-1,-1,-1,-1,.,.,-1,.
46,76,75,152,150,150,-1,-1,-1,-1,.,.,-1,.
46,76,75,163,161,161,-1,-1,-1,-1,.,.,-1,.
46,72,71,58,119,-1,120,14,135,18,242,484.0,122,2
46,72,71,65,126,-1,127,16,142,23,49,98.0,129,4
46,72,71,66,119,-1,120,14,135,18,33,99.0,123,5
46,72,71,67,134,-1,135,18,149,27,33,99.0,123,5
46,72,71,68,119,-1,120,14,135,18,18,72.0,125,6
46,72,71,69,134,-1,135,18,160,33,18,72.0,125,6
46,72,71,70,158,-1,160,33,155,31,18,72.0,125,6
46,72,71,48,126,-1,127,16,142,23,11,33.0,130,7
46,72,71,49,140,-1,142,23,149,27,11,33.0,130,7
46,72,71,50,119,-1,120,14,135,18,2,8.0,124,8
46,72,71,51,134,-1,135,18,160,33,2,8.0,124,8
46,72,71,52,158,-1,160,33,152,29,2,8.0,124,8
46,72,71,53,126,-1,127,16,142,23,2,8.0,132,9
46,72,71,54,140,-1,142,23,163,35,2,8.0,132,9
46,72,71,55,161,-1,163,35,155,31,2,8.0,132,9
46,72,71,56,39,-1,120,14,0,1,922,922.0,119,1
46,72,71,57,39,-1,135,18,0,2,242,484.0,122,2
46,72,71,59,39,-1,127,16,0,1,168,168.0,126,3
46,72,71,60,39,-1,142,23,0,2,49,98.0,129,4
73,76,75,79,77,77,-1,-1,-1,-1,.,.,-1,.
73,76,75,139,137,137,-1,-1,-1,-1,.,.,-1,.
73,76,75,160,158,158,-1,-1,-1,-1,.,.,-1,.
73,76,75,155,153,153,-1,-1,-1,-1,.,.,-1,.
73,76,75,85,84,84,-1,-1,-1,-1,.,.,-1,.
73,76,75,149,147,147,-1,-1,-1,-1,.,.,-1,.
73,76,75,152,150,150,-1,-1,-1,-1,.,.,-1,.
73,76,75,145,143,143,-1,-1,-1,-1,.,.,-1,.
73,76,75,163,161,161,-1,-1,-1,-1,.,.,-1,.
73,72,71,58,77,-1,79,3,139,21,133,266.0,80,2
73,72,71,64,77,-1,79,3,139,21,116,464.0,83,3
73,72,71,65,137,-1,139,21,160,33,116,464.0,83,3
73,72,71,66,158,-1,160,33,155,31,116,464.0,83,3
73,72,71,68,77,-1,79,3,139,21,58,174.0,81,5
73,72,71,69,137,-1,139,21,149,27,58,174.0,81,5
73,72,71,70,77,-1,79,3,139,21,13,52.0,82,6
73,72,71,48,137,-1,139,21,160,33,13,52.0,82,6
73,72,71,49,158,-1,160,33,152,29,13,52.0,82,6
73,72,71,50,84,-1,85,4,145,25,9,18.0,87,7
73,72,71,51,84,-1,85,4,145,25,8,32.0,90,8
73,72,71,52,143,-1,145,25,163,35,8,32.0,90,8
73,72,71,53,161,-1,163,35,155,31,8,32.0,90,8
73,72,71,54,84,-1,85,4,145,25,5,15.0,88,9
73,72,71,55,143,-1,145,25,149,27,5,15.0,88,9
73,72,71,56,39,-1,79,3,0,1,1105,1105.0,77,1
73,72,71,57,39,-1,139,21,0,2,133,266.0,80,2
73,72,71,59,39,-1,85,4,0,1,70,70.0,84,4
73,72,71,60,39,-1,145,25,0,2,9,18.0,87,7
